time_s,flux_mJy,flux_err_mJy,frequency_Hz,wavelength_AA,mag_AB_galcorr,mag_err,n_pix,flux_err_mJy_conservative
749894.2093324482,0.010861729584887072,0.0015006033975776024,335977202734506.3,8923.0,21.310318156442047,0.15,113,0.002663776504460791
841395.1416451861,0.008485690885126861,0.0011723415201509136,335977202734506.3,8923.0,21.578347603944014,0.15,109,0.0020810667239745165
944060.8762859129,0.006310053951782409,0.0008717661699217406,335977202734506.3,8923.0,21.899982940946373,0.15,66,0.001547504320308735
1496235.6560944144,0.004770087984174836,0.0006590120090778597,335977202734506.3,8923.0,22.203749648115267,0.15,114,0.0011698365529312497
1678804.0181225382,0.004929709111687083,0.0006810644828020557,335977202734506.3,8923.0,22.168012388448336,0.15,13,0.0012089827133801596
1883649.089489775,0.004929709111687083,0.0006810644828020557,335977202734506.3,8923.0,22.168012388448336,0.15,55,0.0012089827133801596
