454.429,14.115,-15.973,1.9705243813573,0.404630647165665,-0.301769130556432
481.494,17.138,-12.949,1.87354548885097,0.275026735408885,-0.205363334967277
513.174,15.546,-14.542,1.7667280531917,0.215787216061735,-0.159294884808884
543.085,15.723,-14.365,1.67176277532815,0.28377044605895,-0.207495257273938
576.041,10.348,-17.233,1.72515561340265,0.222030386132522,-0.163581442766724
600.010,13.959,-13.621,1.79815707957574,0.223872059151216,-0.168301485930732
629.154,9.888,-15.185,1.84809550499314,0.244437229303305,-0.184446007652033
654.166,14.963,-15.124,1.84048444592582,0.204937770335119,-0.153628847880489
690.257,13.975,-21.127,1.8300000364374,0.274516461870162,-0.204151864662597
721.167,18.168,-16.935,1.7694664759661,0.228093368918464,-0.169117907791695
755.220,16.710,-15.885,1.68916335734945,0.243033061388776,-0.178112969271359
793.289,23.773,-21.359,1.68286419407712,0.269007293395953,-0.196934641946025
845.170,22.038,-28.108,1.82510680859656,0.217813696139651,-0.162364505683968
879.837,14.952,-12.629,1.91536687157928,0.278040301190303,-0.208590526317266
918.815,13.584,-24.026,1.91540213432024,0.221386656528417,-0.165941859802882
952.353,22.670,-19.954,1.90363431814405,0.211195640190843,-0.157831025424767
1013.817,26.396,-38.794,1.89163633636039,0.276202575326764,-0.206037007845823
1070.422,27.459,-30.209,1.91577796620255,0.211116798102085,-0.157818188819172
1132.484,33.095,-34.603,1.94082159398577,0.232080072112099,-0.17418244115277
1203.641,27.128,-38.062,1.9660335137135,0.254179241285945,-0.190925645593959
1279.116,41.917,-48.346,1.98822069021517,0.201634957285927,-0.152105008585408
1362.483,31.262,-41.45,2.0112547676997,0.235213897167016,-0.178422487185827
1435.146,43.848,-41.401,2.01873881338543,0.253436028593762,-0.192411336254918
1523.623,63.185,-44.629,2.00729185476714,0.19351598640453,-0.14831400019252
1630.696,33.839,-43.888,1.99429666779328,0.168666818877264,-0.133571745343386
1711.160,33.609,-46.625,1.98508073888428,0.189365974218175,-0.152344156462274
1795.890,29.113,-51.121,1.96673616243385,0.207024009981779,-0.166820597964469
1896.802,71.107,-71.799,1.93399842729769,0.197410597167571,-0.158980244867914
5265.222,11.406,-11.159,1.32261038884922,0.276834992800577,-0.207835535355963
5285.725,8.454,-9.097,1.35749532334877,0.229996816494806,-0.172051248836352
5302.828,6.395,-8.649,1.44242471081575,0.243794810370411,-0.176417775507509
5318.794,7.981,-9.571,1.50144379595941,0.280609158545732,-0.202039288386017
5335.422,8.903,-8.648,1.52060744858098,0.241995470152581,-0.174930409903479
5350.831,8.539,-6.505,1.55143588542091,0.292954354942458,-0.212062349611066
5369.896,9.531,-10.527,1.63020261290051,0.216638348199105,-0.159401956138042
5390.708,8.778,-11.28,1.71449697944305,0.28969588830388,-0.216445546968694
5409.303,10.242,-9.816,1.66596643587814,0.215164377310839,-0.159219926457825
5430.140,11.971,-10.595,1.61178238101103,0.282046736855245,-0.205488932120736
5453.391,8.779,-11.28,1.55162106121861,0.22711336596542,-0.165137727296042
5473.344,8.884,-11.174,1.50021150438925,0.294894417280537,-0.213858375391385
5493.387,8.899,-11.159,1.62398731569721,0.222180683454691,-0.162849129238304
5510.491,6.840,-8.204,1.75977923744051,0.238178760275157,-0.17924381179776
5528.162,11.733,-10.831,1.89963072171613,0.360042009208543,-0.271076214167214
136157.868,5320.955,-6369.183,1.81926153592748,0.282198188774251,-0.21285006145111
406140.614,87278.191,-54056.354,1.81926153592748,0.282198188774251,-0.21285006145111
